homeTeam,awayTeam,homeGoals,awayGoals,month,pHomeWin1,pDraw1,pAwayWin1,pHomeWin2,pDraw2,pAwayWin2,pHomeWin3,pDraw3,pAwayWin3,dPoints,dRank,dGlobalRank,dAccuracy,dEfficiency,dVulnerability,openningOddHome,openningOddDraw,openningOddAway,closingOddHome,closingOddDraw,closingOddAway
Rennes,Toulouse,1,0,11,0.4356,0.4222,0.1421,0.31093750000000003,0.575,0.1140625,0.408515625,0.4125,0.17898437500000003,0.6666666666666666,-8,-2,-0.5333333333333332,0.07525371453942883,-0.011024814784213272,2.48,3.16,3.32,2.43,3.28,3.29
Bordeaux,Dijon,3,2,11,0.6086,0.3077,0.0837,0.33625,0.475,0.18875000000000003,0.37,0.575,0.05500000000000002,0.6923076923076923,-4,-7,0.06428571428571495,0.07122414622414622,-0.0494397487044546,1.74,3.75,5.51,1.64,4.07,6.0
Caen,Guingamp,1,1,11,0.147,0.1674,0.6707,0.06414062500000003,0.5125,0.423359375,0.325,0.5,0.175,0.3897435897435898,1,8,3.4107142857142865,-0.10204748566093103,0.0121961371961372,2.37,3.13,3.51,2.39,3.25,3.39
Metz,Lorient,3,3,11,0.3231,0.2297,0.441,0.2724218749999999,0.7375,-0.009921874999999997,0.1796875,0.875,-0.0546875,0.5384615384615384,-3,-9,-0.3250000000000002,0.08609554933084344,0.011117395676219222,2.81,3.14,2.86,2.53,3.32,3.08
Monaco,Marseille,4,0,11,0.7488,0.0454,0.0273,0.417578125,0.3125,0.269921875,0.575078125,0.38749999999999996,0.03742187500000005,1.076923076923077,-13,-10,0.21124338624338623,0.1415607268548445,-0.021310933075639,1.66,4.05,5.69,1.7,3.99,5.44
Montpellier,Nancy,0,0,11,0.677,0.2221,0.1004,0.302578125,0.4125000000000001,0.28492187499999994,0.38554687500000007,0.5125,0.101953125,0.4615384615384615,1,-4,-0.496428571428571,0.05931290931290931,-0.006812169312169311,1.97,3.46,4.36,1.9,3.66,4.52
Nantes,Lille,0,0,11,0.2466,0.3886,0.3648,0.127734375,0.8125,0.059765624999999996,0.28398437500000007,0.7625,-0.046484374999999994,0.3076923076923077,1,-1,0.4166666666666665,-0.02069088319088319,-0.02954314204314204,2.31,3.08,3.74,2.53,3.0,3.44
Angers,St Etienne,1,2,11,0.3819,0.3865,0.2316,0.30624999999999997,0.5,0.19375000000000003,0.40937499999999993,0.3500000000000001,0.24062499999999998,0.3846153846153846,2,-1,1.4817460317460318,0.009641121405827291,-0.0029100529100529043,2.54,2.98,3.39,2.73,2.87,3.27
Lyon,Paris SG,1,2,11,0.2229,0.1889,0.5694,0.36789062499999997,0.16249999999999998,0.46960937500000005,0.32093749999999993,0.32500000000000007,0.3540625,0.0,8,4,-0.03769841269841301,-0.020668912053183164,0.05719696969696973,3.76,3.59,2.08,3.98,3.49,2.07
Nice,Bastia,1,1,11,0.7445,0.1692,0.0838,0.4375,0.5,0.0625,0.625,0.5,-0.125,1.0358974358974358,-12,-16,-0.23979591836734615,0.1386392377463806,-0.01926504715598614,1.66,3.85,6.14,1.65,3.85,6.46
