homeTeam,awayTeam,homeGoals,awayGoals,month,pHomeWin1,pDraw1,pAwayWin1,pHomeWin2,pDraw2,pAwayWin2,pHomeWin3,pDraw3,pAwayWin3,homePoints,awayPoints,homeRank,awayRank,homeGlobalRank,awayGlobalRank,homeAccuracy,awayAccuracy,homeEfficiency,awayEfficiency,homeVulnerability,awayVulnerability,openningOddHome,openningOddDraw,openningOddAway,closingOddHome,closingOddDraw,closingOddAway
Ath Madrid,Granada,7,1,10,0.8697,0.0137,0.0031,0.555703125,0.5125000000000001,-0.06820312500000003,0.525353125,0.47750000000000004,-0.002853125000000012,1.0,0.14285714285714285,5,18.0,1,20,3.7571428571428576,4.236111111111111,0.12081128747795415,0.09572649572649572,0.16666666666666666,0.2025966183574879,1.14,9.5,29.5,1.12,10.72,30.65
Barcelona,La Coruna,4,0,10,0.4518,0.5482,0.0,0.267578125,0.5625,0.169921875,0.24650312500000002,0.6425,0.11099687500000002,0.5714285714285714,0.2857142857142857,15,15.0,4,13,4.404761904761905,12.0,0.10504385964912281,0.0,0.2814814814814815,0.015873015873015872,1.12,11.5,25.0,1.14,10.49,22.39
Betis,Real Madrid,1,6,10,0.1434,0.3181,0.5385,0.18875,0.475,0.33625000000000005,0.353959375,0.25749999999999995,0.38854062500000003,0.7142857142857143,1.0,14,4.0,15,3,3.0119047619047614,2.1872294372294374,0.05928853754940711,0.13152896486229818,0.044444444444444446,0.08333333333333333,7.94,5.46,1.41,10.93,6.38,1.3
Leganes,Sevilla,2,3,10,0.1909,0.3138,0.4952,0.23195312499999998,0.4125,0.35554687500000004,0.021690624999999977,0.8075,0.17080937500000004,0.14285714285714285,0.2857142857142857,20,16.0,11,4,3.611111111111111,1.5,0.06984126984126983,0.10833333333333334,0.2333333333333333,0.10476190476190476,3.47,3.49,2.24,3.56,3.49,2.21
Alaves,Malaga,1,1,10,0.5135,0.419,0.0675,0.202421875,0.5375,0.260078125,0.44635937500000006,0.5874999999999999,-0.03385937499999997,0.7142857142857143,0.14285714285714285,15,17.0,12,14,6.055555555555556,3.5555555555555554,0.0625,0.07407407407407407,0.025641025641025644,0.1810966810966811,2.75,3.07,3.03,2.92,3.08,2.84
Ath Bilbao,Sociedad,3,2,10,0.5339,0.2751,0.1907,0.36406249999999996,0.375,0.26093750000000004,0.4544375,0.505,0.0405625,0.8571428571428571,0.42857142857142855,14,13.0,6,9,2.5,2.9166666666666665,0.12271062271062272,0.15555555555555556,0.1277777777777778,0.11328976034858389,1.9,3.54,4.74,1.85,3.6,4.89
Sp Gijon,Valencia,1,2,10,0.2554,0.2428,0.4995,-0.013437499999999991,0.725,0.2884375,0.2888875,0.505,0.20611249999999998,0.8571428571428571,0.42857142857142855,12,14.0,16,18,2.6944444444444446,3.944444444444444,0.15079365079365079,0.10000000000000002,0.19088319088319086,0.12454212454212454,3.58,3.61,2.16,3.55,3.42,2.24
Villarreal,Celta,5,0,10,0.3614,0.4201,0.2185,0.371015625,0.21250000000000002,0.41648437499999996,0.457703125,0.25750000000000006,0.28479687499999995,1.0,0.5714285714285714,10,10.0,6,10,2.35,2.755555555555555,0.1574074074074074,0.09722222222222221,0.05252525252525253,0.027777777777777776,1.87,3.56,4.91,2.1,3.43,3.97
Eibar,Osasuna,2,3,10,0.842,0.1223,0.0335,0.33999999999999997,0.6000000000000001,0.05999999999999997,0.507684375,0.5325,-0.040184374999999994,1.0,0.14285714285714285,10,20.0,8,19,4.277777777777778,3.222222222222222,0.09819004524886878,0.13863636363636364,0.041666666666666664,0.17380952380952383,1.78,3.75,5.2,1.63,4.1,6.22
Osasuna,Betis,1,2,10,0.3208,0.2704,0.4078,0.273359375,0.6375,0.08914062500000003,0.16875,0.75,0.08124999999999999,0.2222222222222222,0.3333333333333333,18,16.0,19,16,2.5946969696969693,2.6416666666666666,0.11470588235294119,0.14583333333333331,0.17941176470588238,0.10819746376811594,2.59,3.32,3.0,2.66,3.25,2.97
